country_code,country,year,renewable_share,energy_use_per_capita,population,gdp_per_capita,total_energy_use,energy_intensity
KOR,"Korea, Rep.",2014,2.9,5136.98533019492,50746659.0,29470.6732991655,260684842839.404,0.1743083803362029
KOR,"Korea, Rep.",2015,2.7,5239.00345362778,51014947.0,30171.7906545222,267267483519.63815,0.17363912913277982
KOR,"Korea, Rep.",2016,2.6,5390.84042635905,51217803.0,31005.4072876388,276107002961.69385,0.1738677507554711
KOR,"Korea, Rep.",2017,2.8,5467.82224967457,51361911.0,31979.9027302467,280837799751.60504,0.17097682553308974
KOR,"Korea, Rep.",2018,3.2,5531.77957372505,51585058.0,32852.8887488942,285357170153.82196,0.16838030944573315
KOR,"Korea, Rep.",2019,3.2,5334.67385872126,51764822.0,33496.3113815643,276148442724.7592,0.15926153175353386
KOR,"Korea, Rep.",2020,3.6,5195.91011087811,51836239.0,33215.9298928108,269336438329.9942,0.1564282598032188
KOR,"Korea, Rep.",2021,3.6,5513.62830573477,51769539.0,34792.9397214598,285437995605.2401,0.15846974558272353
MEX,Mexico,1990,14.4,1502.65916196056,82820170.0,8036.86114412537,124450487245.6311,0.18697090008316802
MEX,Mexico,1991,13.2,1547.4413301937,84430572.0,8197.01179494896,130651356644.69496,0.18878115207144647
MEX,Mexico,1992,13.4,1532.05083523555,86044809.0,8330.26426802488,131825021496.13338,0.18391383345618664
MEX,Mexico,1993,13.3,1529.66917943226,87653807.0,8411.79621338297,134081327027.8037,0.18184810243008412
MEX,Mexico,1994,11.9,1536.71971480805,89259205.0,8623.48043007968,137166380051.59326,0.17820179766951136
MEX,Mexico,1995,13.3,1461.03050354057,90862455.0,7970.64038496182,132752818381.58238,0.18330152070304054
MEX,Mexico,1996,13.1,1467.31082127073,92452702.0,8320.65295694833,135656850100.31807,0.17634563403409612
MEX,Mexico,1997,12.7,1518.26280329371,94021207.0,8770.84481553539,142748901308.8782,0.17310337090954814
MEX,Mexico,1998,12.2,1536.12241939376,95575245.0,9161.89527783381,146815276583.55136,0.16766426299482357
MEX,Mexico,1999,12.8,1555.69407717508,97115707.0,9264.97729259968,151082330180.57047,0.1679112671347481
MEX,Mexico,2000,12.2,1541.32297457171,98625552.0,9581.96970210753,152013829177.41684,0.16085659029298535
MEX,Mexico,2001,11.3,1563.12708165755,100099099.0,9398.35074355724,156467612496.42017,0.16631929625834677
MEX,Mexico,2002,10.7,1556.55451556538,101548624.0,9242.27886130016,158065969236.6509,0.1684167442818763
MEX,Mexico,2003,10.2,1644.23440955963,102978515.0,9221.99666693097,169320817808.3525,0.17829483884500494
MEX,Mexico,2004,10.2,1651.99432971724,104394131.0,9421.28975988024,172458512467.75873,0.17534693994362824
MEX,Mexico,2005,10.3,1718.63669370638,105811504.0,9491.51730225718,181851533390.6594,0.1810708065925003
MEX,Mexico,2006,9.8,1723.71763802356,107253666.0,9813.8280424425,184875035826.88782,0.17564172008811307
MEX,Mexico,2007,9.5,1693.77880726541,108774360.0,9877.69532644737,184239705741.85834,0.17147510135591493
MEX,Mexico,2008,9.8,1678.23287321257,110374288.0,9826.3421836048,185233758479.03168,0.17078917483788553
MEX,Mexico,2009,9.2,1616.79369985205,111999721.0,9074.1188145564,181080443297.98734,0.1781763863680563
MEX,Mexico,2010,9.4,1581.82622504404,113623895.0,9389.06722084275,179733256902.65036,0.16847533283525234
MEX,Mexico,2011,9.1,1632.53833582198,115243504.0,9575.93437788582,188139438234.45367,0.17048345063768205
MEX,Mexico,2012,9.0,1652.16322037583,116818208.0,9782.51776305354,193002746727.81354,0.16888936574341773
MEX,Mexico,2013,9.2,1633.00512016612,118343573.0,9738.71059803658,193255660647.753,0.16768186134367213
MEX,Mexico,2014,9.8,1582.66666115179,119784261.0,9862.48125444199,189578556415.40457,0.1604734772437685
MEX,Mexico,2015,9.2,1539.13826670827,121072306.0,10021.2386118827,186347019203.2133,0.1535876278689976
MEX,Mexico,2016,9.2,1525.3837445098,122251351.0,10100.5021214015,186480223559.76187,0.15102058552888503
MEX,Mexico,2017,10.1,1478.43896510686,123400057.0,10193.7727193457,182439452565.20752,0.14503354212529035
MEX,Mexico,2018,10.3,1493.47882156246,124573711.0,10296.8690928534,186048199101.94247,0.14504203249500544
MEX,Mexico,2019,10.3,1469.65350320528,125762982.0,10159.4448364319,184828007069.84256,0.1446588398152509
MEX,Mexico,2020,12.3,1366.42722558757,126799054.0,9234.64362317923,173261679564.34848,0.14796751031710603
MEX,Mexico,2021,13.0,1417.70559078908,127648148.0,9728.05680032556,180967493073.47192,0.14573368760980454
RUS,Russian Federation,1990,3.8,5942.67811987717,147969406.0,7849.51904296875,879334551447.4216,0.7570754446669387
RUS,Russian Federation,1991,3.8,5871.9943382327,148394216.0,7432.021484375,871369996178.4803,0.7900938325565818
RUS,Russian Federation,1992,4.0,5357.07699443819,148538197.0,6345.912109375,795730557944.0278,0.8441776220827302
RUS,Russian Federation,1993,4.0,5060.11636686839,148458777.0,5798.91455078125,751218687302.9646,0.8725971597885804
RUS,Russian Federation,1994,3.9,4427.26643919973,148407912.0,5071.74267578125,657041368109.3068,0.872928049039427
RUS,Russian Federation,1995,3.9,4291.53342502059,148375787.0,4862.646484375,636759649374.2355,0.8825509809957292
RUS,Russian Federation,1996,3.7,4254.59294421479,148160129.0,4686.86279296875,630361039457.353,0.9077698947358875
RUS,Russian Federation,1997,3.8,4070.65837100817,147915361.0,4760.33935546875,602112902455.3453,0.8551193658770851
RUS,Russian Federation,1998,3.6,3982.26585700237,147670784.0,4515.50927734375,588064321199.9719,0.8819084653381422
RUS,Russian Federation,1999,3.8,4137.74703962256,147214776.0,4819.38037109375,609137503582.6982,0.8585641142667279
RUS,Russian Federation,2000,3.5,4224.98951887146,146596869.0,5323.66650390625,619370235024.3724,0.793624002512435
RUS,Russian Federation,2001,3.6,4287.90829493258,145976482.0,5618.95556640625,625933768032.8765,0.7631148252120855
RUS,Russian Federation,2002,3.5,4289.43957286052,145306497.0,5910.171875,623283438425.5383,0.7257723909866022
RUS,Russian Federation,2003,3.3,4461.83176005763,144648618.0,6370.45361328125,645397797840.8438,0.7003946706017157
RUS,Russian Federation,2004,3.5,4494.50152836851,144067316.0,6856.67822265625,647510771949.9491,0.6554925552022416
RUS,Russian Federation,2005,3.6,4541.20863501769,143518814.0,7323.38525390625,651748877424.2977,0.6200969193305017
RUS,Russian Federation,2006,3.5,4689.15108443259,143049637.0,7949.89697265625,670781360466.2384,0.5898379690404759
RUS,Russian Federation,2007,3.7,4710.47452096269,142805114.0,8640.40625,672679850960.1724,0.5451681766656157
RUS,Russian Federation,2008,3.3,4822.38136319959,142742366.0,9093.7001953125,688358125537.4148,0.5302991367238351
RUS,Russian Federation,2009,3.6,4529.20319928613,142785348.0,8381.8681640625,646703854972.7834,0.5403572462169256
RUS,Russian Federation,2010,3.3,4853.36753031766,142849468.0,8755.1201171875,693300969714.3516,0.5543461957523386
RUS,Russian Federation,2011,3.2,5004.23439250465,143018195.0,9120.8203125,715696570172.9365,0.5486605613363956
RUS,Russian Federation,2012,3.2,5056.08323400834,143378447.0,9464.0107421875,724933361994.8534,0.5342431841787706
RUS,Russian Federation,2013,3.6,4896.95029768812,143805638.0,9601.537109375,704209061813.3301,0.510017327632542
RUS,Russian Federation,2014,3.3,4894.4255206275,144237223.0,9493.8125,705958345275.6399,0.5155384647239979
RUS,Russian Federation,2015,3.2,4785.19572494067,144640716.0,9277.7138671875,692134135855.5575,0.5157731520331185
RUS,Russian Federation,2016,3.4,4917.54083897618,145015460.0,9269.3193359375,713119446832.9166,0.5305180090096463
RUS,Russian Federation,2017,3.2,4999.07990773733,145293260.0,9418.9140625,726332616795.656,0.5307490730423394
RUS,Russian Federation,2018,3.2,5259.90837585133,145398106.0,9674.787109375,764780715582.3195,0.5436717435109665
RUS,Russian Federation,2019,3.2,5065.14820867318,145453291.0,9882.0244140625,736742476354.2688,0.5125617987206427
RUS,Russian Federation,2020,3.7,5044.85366917672,145245148.0,9632.3251953125,732740517817.9158,0.5237420422258752
RUS,Russian Federation,2021,3.5,5681.39248037781,144746762.0,10231.318359375,822363165185.8365,0.5552942720399201
SAU,Saudi Arabia,1990,0.0,5451.71882279534,10640691.0,25918.9650837526,58010055412.24897,0.2103370564827363
SAU,Saudi Arabia,1991,0.0,6050.38289786175,11160744.0,26742.682261559,67526774625.013145,0.22624442973541262
SAU,Saudi Arabia,1992,0.0,6582.97119687211,11686676.0,26709.0328186878,76933051495.17656,0.24646984567206534
SAU,Saudi Arabia,1993,0.0,6537.84679475271,12215862.0,25649.064468644,79865434221.84143,0.25489611142524254
SAU,Saudi Arabia,1994,0.0,6591.02644141393,12750040.0,24808.6528928409,84035850769.08527,0.26567449953382677
SAU,Saudi Arabia,1995,0.0,6316.7131696411,13289245.0,23876.246129794,83944348906.08714,0.26456056514507037
SAU,Saudi Arabia,1996,0.0,6494.45936719249,13831009.0,23699.1352161738,89824925957.77364,0.2740378207032743
SAU,Saudi Arabia,1997,0.0,6019.93240274695,14374943.0,23406.0346643453,86536185153.34045,0.25719573986264266
SAU,Saudi Arabia,1998,0.0,6169.38088980637,14922185.0,23179.8581162861,92060642973.15526,0.2661526597296892
SAU,Saudi Arabia,1999,0.0,6054.28343091785,15472075.0,22214.4256445476,93672327314.41829,0.27253837338818787
SAU,Saudi Arabia,2000,0.0,6516.00755562211,16177722.0,22247.8566987439,105414158784.75403,0.2928824849896664
SAU,Saudi Arabia,2001,0.0,6348.58935367071,17041397.0,21193.0922894351,108188831565.87598,0.2995593690136255
SAU,Saudi Arabia,2002,0.0,6826.99573187577,17910910.0,20025.4319998275,122277706124.01105,0.34091627745831293
SAU,Saudi Arabia,2003,0.0,6631.81585672969,18786767.0,20765.9387688082,124590379287.28606,0.319360272153509
SAU,Saudi Arabia,2004,0.0,6375.54473048108,19669480.0,21545.894988606,125403649565.30298,0.29590530975170093
SAU,Saudi Arabia,2005,0.0,6447.07190249029,20559890.0,21838.1915349374,132551089137.29109,0.29522004567896887
SAU,Saudi Arabia,2006,0.0,6605.44101687621,21459144.0,21616.3355772516,141747109964.653,0.30557635420073614
SAU,Saudi Arabia,2007,0.0,6696.94747279399,22368313.0,21196.7926036633,149799417216.01495,0.3159415482338871
SAU,Saudi Arabia,2008,0.0,6980.05897029755,23287877.0,21629.8405734551,162550754753.036,0.32270505862459864
SAU,Saudi Arabia,2009,0.0,7125.05300494705,24217654.0,20577.5453445336,172552068405.46796,0.3462537871087628
SAU,Saudi Arabia,2010,0.0,7965.26121862505,23978487.0,21830.1424272816,190994912582.4049,0.36487445032290267
SAU,Saudi Arabia,2011,0.0,7979.3799657336,25091867.0,23314.5576023168,200217540842.65207,0.34224882589840255
SAU,Saudi Arabia,2012,0.0,7862.42354103658,26168861.0,23643.0358324647,205750668768.51407,0.3325471228293169
SAU,Saudi Arabia,2013,0.0,7401.17130265584,27624004.0,23057.3494468535,204449985669.25012,0.3209896835590456
SAU,Saudi Arabia,2014,0.0,7959.81351652344,28309273.0,23404.7306039825,225336533868.35208,0.3400942164730157
SAU,Saudi Arabia,2015,0.0,7786.91651664863,29816382.0,23256.1549553531,232177677462.5049,0.3348325005400877
SAU,Saudi Arabia,2016,0.0,7521.58911581712,30954198.0,22783.0328538685,232824758765.64807,0.330139940720841
SAU,Saudi Arabia,2017,0.0,7707.05632967392,30977355.0,23035.1199977707,238744219929.30606,0.3345785188190813
SAU,Saudi Arabia,2018,0.0,7650.66372475004,30196281.0,24393.5188306638,231021591669.05887,0.3136351002846213
SAU,Saudi Arabia,2019,0.0,7668.22165933444,30063799.0,24905.6697428558,230535874653.6771,0.30789060236109783
SAU,Saudi Arabia,2020,0.1,7170.88694947248,31552510.0,22827.671935548,226259482182.09995,0.31413133015573697
SAU,Saudi Arabia,2021,0.1,7465.87573152761,30784383.0,24922.6716948944,229832377949.75113,0.29956161293321737
TUR,Turkiye,1990,24.4,918.261888219127,56015628.0,5188.18244439241,51437016337.060196,0.17699105574277177
TUR,Turkiye,1991,24.0,887.162812412747,57009887.0,5134.41760859332,50577051686.25291,0.17278742791157645
TUR,Turkiye,1992,24.0,911.309124510702,57990118.0,5301.80855995835,52846923664.8523,0.1718864636858674
TUR,Turkiye,1993,23.6,955.118552884009,58999167.0,5609.85056721492,56351199006.40198,0.17025739659910216
TUR,Turkiye,1994,24.0,927.181663056975,60033836.0,5255.80339746778,55662271902.1697,0.17641102471673248
TUR,Turkiye,1995,21.9,997.967536333338,61024503.0,5577.82539654281,60900472914.876396,0.1789169551545819
TUR,Turkiye,1996,21.0,1073.12750011037,61951134.0,5887.67309798528,66481465558.42255,0.18226682804070535
TUR,Turkiye,1997,20.7,1109.80579406891,62852966.0,6230.18622126407,69754585841.2162,0.1781336471582605
TUR,Turkiye,1998,21.5,1111.04759170567,63734383.0,6261.28870069222,70811932740.9968,0.1774471111007607
TUR,Turkiye,1999,20.5,1079.90999533335,64591923.0,5989.55700860592,69753463265.5021,0.18029880904075427
TUR,Turkiye,2000,17.3,1166.01412005443,65425961.0,6326.25746472488,76287594344.13045,0.1843134154049385
TUR,Turkiye,2001,18.1,1060.57071953568,66245128.0,5906.92348536699,70257643068.69322,0.17954705561414397
TUR,Turkiye,2002,17.5,1107.27991011855,67048795.0,6211.70542960394,74241783701.15709,0.17825698959281633
TUR,Turkiye,2003,16.3,1159.99665803769,67831730.0,6496.07277294612,78684580108.91492,0.17856891364713032
TUR,Turkiye,2004,16.8,1176.75430160118,68592617.0,7061.62219794984,80716657112.83223,0.16664078997922324
TUR,Turkiye,2005,15.3,1211.46561646669,69329557.0,7623.14640948457,83990374510.36752,0.15891936890512928
TUR,Turkiye,2006,14.2,1328.69230138979,70045349.0,8078.5153787571,93068715964.46101,0.16447233669736636
TUR,Turkiye,2007,12.5,1429.92300570179,70158112.0,8477.53328393352,100320698385.40283,0.16867206035177193
TUR,Turkiye,2008,12.5,1385.17801532797,71051678.0,8447.93976396947,98419222317.76198,0.16396636979299556
TUR,Turkiye,2009,13.1,1364.09730379872,72039206.0,7925.30110421185,98268486672.40057,0.17211930321155613
TUR,Turkiye,2010,14.2,1445.41016354332,73142150.0,8472.57809050119,105720406993.41005,0.17059862394939787
TUR,Turkiye,2011,12.7,1515.88033612695,74223629.0,9265.85910238578,112514139677.08203,0.16359846608682405
TUR,Turkiye,2012,13.0,1567.31606123672,75175827.0,9588.32066531438,117824281073.85307,0.1634609558800494
TUR,Turkiye,2013,13.8,1510.79118967025,76147624.0,10269.4489140773,115043159453.52289,0.1471151180857686
TUR,Turkiye,2014,11.5,1543.09095693879,77181884.0,10597.9801881716,119098667239.89868,0.14560236285976766
TUR,Turkiye,2015,13.3,1646.83631130339,78218479.0,11064.6494504662,128813031432.12167,0.14883763997005814
TUR,Turkiye,2016,13.2,1724.54363987712,79277962.0,11279.6169531569,136718305149.52,0.15289026631302943
TUR,Turkiye,2017,11.4,1828.02986770908,80312698.0,12005.6459824832,146814010700.2993,0.15226418223361418
TUR,Turkiye,2018,11.8,1771.33742856964,81407204.0,12255.0082146169,144199627400.4041,0.1445398809653114
TUR,Turkiye,2019,14.1,1774.19625722275,82579440.0,12238.2950220128,146512133371.55066,0.14497086841194262
TUR,Turkiye,2020,13.7,1762.01062220058,83384680.0,12338.643833135,146924691888.79626,0.14280423732377798
TUR,Turkiye,2021,12.0,1894.62719281739,84147318.0,13670.938029516,159427796885.45224,0.13858794390895696
USA,United States,1990,4.2,7669.4512686363,249623000.0,39009.3725082423,1914471434030.799,0.19660534829202445
USA,United States,1991,4.5,7629.84715395512,252981000.0,38449.8815276871,1930206362854.7202,0.1984361680922475
USA,United States,1992,4.8,7675.63655553518,256514000.0,39256.0481325055,1968908235406.5513,0.19552748992019556
USA,United States,1993,4.3,7708.10161116809,259919000.0,39807.8795034206,2003482062673.1987,0.19363255986809724
USA,United States,1994,4.1,7755.08252133275,263126000.0,40907.0184352707,2040563843508.2012,0.18957828798019147
USA,United States,1995,4.7,7760.89035266192,266278000.0,41507.9135604158,2066554361326.1106,0.18697375239942501
USA,United States,1996,4.8,7841.59288605808,269394000.0,42575.6896936773,2112478073946.7302,0.18418005539021476
USA,United States,1997,4.5,7825.23663798017,272657000.0,43936.9050018073,2133605546001.759,0.17810168098226958
USA,United States,1998,4.5,7800.439490719,275854000.0,45374.6215189233,2151782435272.799,0.17191194614077077
USA,United States,1999,5.7,7920.05392329598,279040000.0,47004.469017723,2210011846756.5103,0.16849576410085026
USA,United States,2000,5.4,8055.14548852416,282162411.0,48379.7551705781,2272859271997.75,0.16649826895822853
USA,United States,2001,4.7,7824.24393877407,284968955.0,48361.0167607073,2229666618897.531,0.16178824315230622
USA,United States,2002,4.8,7840.46095949898,287625193.0,48729.1586442625,2255114096684.8594,0.16089875502954404
USA,United States,2003,5.3,7791.30391526846,290107933.0,49662.7520549839,2260319074233.34,0.1568842561653118
USA,United States,2004,5.5,7878.53717143427,292805298.0,51098.5573007417,2306877424285.8887,0.1541831626490933
USA,United States,2005,5.8,7843.3910574627,295516599.0,52393.4513113092,2317852249928.3906,0.14970174441953002
USA,United States,2006,6.4,7694.40657948116,298379912.0,53335.5896950225,2295856358077.8096,0.1442640200188737
USA,United States,2007,6.3,7756.0141894981,301231207.0,53889.3964951775,2336353515811.639,0.14392468080788726
USA,United States,2008,6.8,7484.83268900712,304093966.0,53442.7136899777,2276092457246.6196,0.14005338000661402
USA,United States,2009,7.3,7053.35846690965,306771529.0,51611.3217087719,2163769561478.9692,0.13666300790957764
USA,United States,2010,7.4,7162.55933024159,309378227.0,52555.7695134023,2215939906372.4507,0.1362849292581485
USA,United States,2011,8.4,7009.64607964907,311839461.0,52956.6630340962,2185884255278.529,0.13236570580619672
USA,United States,2012,8.5,6820.46062064875,314339099.0,53738.1476714593,2143937446259.7087,0.12692027760888272
USA,United States,2013,8.9,6888.38143742637,316726282.0,54462.6252412407,2181731441673.8699,0.12647905617686395
USA,United States,2014,9.0,6915.64165280321,319257560.0,55394.4510435329,2207870879908.32,0.12484358130687867
USA,United States,2015,8.9,6789.64733291075,321815121.0,56572.9188996063,2185011177988.0005,0.12001585679111919
USA,United States,2016,9.3,6663.4963294418,324353340.0,57151.4708448372,2161327290532.1882,0.11659361046949766
USA,United States,2017,9.7,6590.83509745633,326608609.0,58151.7021391854,2152623483328.5913,0.113338644528087
USA,United States,2018,9.9,6738.27272433986,328529577.0,59526.665698712,2213721887838.0117,0.11319755012728117
USA,United States,2019,10.2,6700.93033990565,330226227.0,60750.9898621637,2212822943536.87,0.1103015828237402
USA,United States,2020,11.0,6141.53125755889,331577720.0,59194.6665172031,2036394931690.1094,0.10375142929091498
USA,United States,2021,10.9,6445.83409243358,332099760.0,62680.2503585805,2140659955097.0098,0.1028367636625304
ZAF,South Africa,1990,16.6,2238.59314975903,40746268.0,4544.23023212165,91214316423.04558,0.49262318047513537
ZAF,South Africa,1991,17.5,2247.25101078796,41687898.0,4396.36069450543,93683170918.12537,0.511161655502146
ZAF,South Africa,1992,18.4,2104.60311343692,42443509.0,4225.814328485,89326741186.58794,0.4980349229379046
ZAF,South Africa,1993,18.6,2197.40025902621,43297156.0,4193.59826135345,95141181809.49821,0.52398921453125
ZAF,South Africa,1994,18.6,2255.95489604194,44004139.0,4258.26184733408,99271352823.16008,0.5297830375213538
ZAF,South Africa,1995,18.1,2357.97344794861,44541554.0,4337.29729686998,105027801662.3692,0.5436504086658406
ZAF,South Africa,1996,17.4,2395.08882561738,45123018.0,4465.50649854807,108073636189.93188,0.5363532281043879
ZAF,South Africa,1997,17.1,2418.36525437478,45666838.0,4527.04992403877,110439094296.36186,0.5342033542712195
ZAF,South Africa,1998,17.3,2434.78353341314,46223880.0,4494.85711232358,112545141874.46498,0.5416820763306753
ZAF,South Africa,1999,17.7,2365.70130153691,46730335.0,4552.85007973031,110550014330.75581,0.519608873586508
ZAF,South Africa,2000,16.2,2269.37063464901,47159719.0,4700.87555500704,107022881436.89897,0.4827548842963598
ZAF,South Africa,2001,15.0,2180.26593384169,47566800.0,4786.482450463,103708273621.86092,0.4555048423150056
ZAF,South Africa,2002,13.3,2072.05766349373,48019415.0,4916.81498068625,99498996847.23578,0.4214227445272974
ZAF,South Africa,2003,11.8,2300.85052603256,48500348.0,5011.62223150169,111592051208.56223,0.4591029450643828
ZAF,South Africa,2004,11.0,2478.00378605228,48991421.0,5187.35683424034,121400926722.08116,0.4777006605166714
ZAF,South Africa,2005,9.7,2374.43550245537,49490033.0,5406.07581377638,117510891372.88785,0.4392160939372257
ZAF,South Africa,2006,9.3,2397.99082240112,49998277.0,5650.9883176549,119895409381.869,0.424348925816973
ZAF,South Africa,2007,8.7,2576.78503956652,50528584.0,5891.42069421698,130201299321.68024,0.4373792287649552
ZAF,South Africa,2008,9.7,2738.08467369962,51114599.0,6009.71963138635,139956100124.20193,0.45560938640127313
ZAF,South Africa,2009,9.2,2735.00618529644,51728516.0,5847.05811084505,141477811216.20587,0.4677576540967816
ZAF,South Africa,2010,9.4,2518.44190314477,52344051.0,5953.94506512821,131825451418.7469,0.42298709101215715
ZAF,South Africa,2011,9.0,2536.41417638413,52995205.0,6067.12482726885,134417789242.38312,0.41805867665424495
ZAF,South Africa,2012,8.3,2394.39798705356,53782567.0,6121.55783860713,128776870163.37321,0.3911419364451141
ZAF,South Africa,2013,7.8,2341.17923180198,54678791.0,6170.87670863373,128012849909.24103,0.3793916719364065
ZAF,South Africa,2014,7.6,2438.67891656885,55594838.0,6155.00589462516,135577959300.66074,0.3962106549237295
ZAF,South Africa,2015,7.6,2257.19467617813,56723537.0,6112.27382485974,128036065730.39317,0.3692888670984773
ZAF,South Africa,2016,7.8,2311.76901865151,57259551.0,6095.295060428,132370856023.69609,0.3792710600115201
ZAF,South Africa,2017,7.9,2283.45815447669,57635162.0,6125.6920507497,131607480653.48506,0.3727673764137762
ZAF,South Africa,2018,8.0,2184.87777550689,58613001.0,6117.2701406047,128062243240.66312,0.35716548808336784
ZAF,South Africa,2019,8.7,2231.91074710296,59587885.0,6032.82972598668,132994840928.63527,0.3699608390220109
ZAF,South Africa,2020,9.8,2037.46194166103,60562381.0,5569.58483319272,123393546383.87508,0.3658193568609442
ZAF,South Africa,2021,9.7,2124.62297436572,61502603.0,5750.90937479584,130669843317.09406,0.3694412197968508
